class,filename
1,data\train_aug\COVID/15_20.jpg
1,data\train_aug\COVID/15_3.jpg
1,data\train_aug\COVID/15_4.jpg
1,data\train_aug\COVID/15_5.jpg
1,data\train_aug\COVID/15_6.jpg
1,data\train_aug\COVID/15_7.jpg
1,data\train_aug\COVID/15_8.jpg
1,data\train_aug\COVID/15_9.jpg
1,data\train_aug\COVID/160_1.jpg
1,data\train_aug\COVID/160_10.jpg
1,data\train_aug\COVID/160_11.jpg
1,data\train_aug\COVID/160_12.jpg
1,data\train_aug\COVID/160_13.jpg
1,data\train_aug\COVID/160_14.jpg
1,data\train_aug\COVID/160_15.jpg
1,data\train_aug\COVID/160_16.jpg
1,data\train_aug\COVID/160_17.jpg
1,data\train_aug\COVID/160_18.jpg
1,data\train_aug\COVID/160_19.jpg
1,data\train_aug\COVID/160_2.jpg
1,data\train_aug\COVID/160_20.jpg
1,data\train_aug\COVID/160_3.jpg
1,data\train_aug\COVID/160_4.jpg
1,data\train_aug\COVID/160_5.jpg
1,data\train_aug\COVID/160_6.jpg
1,data\train_aug\COVID/160_7.jpg
1,data\train_aug\COVID/160_8.jpg
1,data\train_aug\COVID/160_9.jpg
1,data\train_aug\COVID/161_1.jpg
1,data\train_aug\COVID/161_10.jpg
1,data\train_aug\COVID/161_11.jpg
1,data\train_aug\COVID/161_12.jpg
1,data\train_aug\COVID/161_13.jpg
1,data\train_aug\COVID/161_14.jpg
1,data\train_aug\COVID/161_15.jpg
1,data\train_aug\COVID/161_16.jpg
1,data\train_aug\COVID/161_17.jpg
1,data\train_aug\COVID/161_18.jpg
1,data\train_aug\COVID/161_19.jpg
1,data\train_aug\COVID/161_2.jpg
1,data\train_aug\COVID/161_20.jpg
1,data\train_aug\COVID/161_3.jpg
1,data\train_aug\COVID/161_4.jpg
1,data\train_aug\COVID/161_5.jpg
1,data\train_aug\COVID/161_6.jpg
1,data\train_aug\COVID/161_7.jpg
1,data\train_aug\COVID/161_8.jpg
1,data\train_aug\COVID/161_9.jpg
1,data\train_aug\COVID/162_1.jpg
1,data\train_aug\COVID/162_10.jpg
1,data\train_aug\COVID/162_11.jpg
1,data\train_aug\COVID/162_12.jpg
1,data\train_aug\COVID/162_13.jpg
1,data\train_aug\COVID/162_14.jpg
1,data\train_aug\COVID/162_15.jpg
1,data\train_aug\COVID/162_16.jpg
1,data\train_aug\COVID/162_17.jpg
1,data\train_aug\COVID/162_18.jpg
1,data\train_aug\COVID/162_19.jpg
1,data\train_aug\COVID/162_2.jpg
1,data\train_aug\COVID/162_20.jpg
1,data\train_aug\COVID/162_3.jpg
1,data\train_aug\COVID/162_4.jpg
1,data\train_aug\COVID/162_5.jpg
1,data\train_aug\COVID/162_6.jpg
1,data\train_aug\COVID/162_7.jpg
1,data\train_aug\COVID/162_8.jpg
1,data\train_aug\COVID/162_9.jpg
1,data\train_aug\COVID/163_1.jpg
1,data\train_aug\COVID/163_10.jpg
1,data\train_aug\COVID/163_11.jpg
1,data\train_aug\COVID/163_12.jpg
1,data\train_aug\COVID/163_13.jpg
1,data\train_aug\COVID/163_14.jpg
1,data\train_aug\COVID/163_15.jpg
1,data\train_aug\COVID/163_16.jpg
1,data\train_aug\COVID/163_17.jpg
1,data\train_aug\COVID/163_18.jpg
1,data\train_aug\COVID/163_19.jpg
1,data\train_aug\COVID/163_2.jpg
1,data\train_aug\COVID/163_20.jpg
1,data\train_aug\COVID/163_3.jpg
1,data\train_aug\COVID/163_4.jpg
1,data\train_aug\COVID/163_5.jpg
1,data\train_aug\COVID/163_6.jpg
1,data\train_aug\COVID/163_7.jpg
1,data\train_aug\COVID/163_8.jpg
1,data\train_aug\COVID/163_9.jpg
1,data\train_aug\COVID/164_1.jpg
1,data\train_aug\COVID/164_10.jpg
1,data\train_aug\COVID/164_11.jpg
1,data\train_aug\COVID/164_12.jpg
1,data\train_aug\COVID/164_13.jpg
1,data\train_aug\COVID/164_14.jpg
1,data\train_aug\COVID/164_15.jpg
1,data\train_aug\COVID/164_16.jpg
1,data\train_aug\COVID/164_17.jpg
1,data\train_aug\COVID/164_18.jpg
1,data\train_aug\COVID/164_19.jpg
1,data\train_aug\COVID/164_2.jpg
1,data\train_aug\COVID/164_20.jpg
1,data\train_aug\COVID/164_3.jpg
1,data\train_aug\COVID/164_4.jpg
1,data\train_aug\COVID/164_5.jpg
1,data\train_aug\COVID/164_6.jpg
1,data\train_aug\COVID/164_7.jpg
1,data\train_aug\COVID/164_8.jpg
1,data\train_aug\COVID/164_9.jpg
1,data\train_aug\COVID/165_1.jpg
1,data\train_aug\COVID/165_10.jpg
1,data\train_aug\COVID/165_11.jpg
1,data\train_aug\COVID/165_12.jpg
1,data\train_aug\COVID/165_13.jpg
1,data\train_aug\COVID/165_14.jpg
1,data\train_aug\COVID/165_15.jpg
1,data\train_aug\COVID/165_16.jpg
1,data\train_aug\COVID/165_17.jpg
1,data\train_aug\COVID/165_18.jpg
1,data\train_aug\COVID/165_19.jpg
1,data\train_aug\COVID/165_2.jpg
1,data\train_aug\COVID/165_20.jpg
1,data\train_aug\COVID/165_3.jpg
1,data\train_aug\COVID/165_4.jpg
1,data\train_aug\COVID/165_5.jpg
1,data\train_aug\COVID/165_6.jpg
1,data\train_aug\COVID/165_7.jpg
1,data\train_aug\COVID/165_8.jpg
1,data\train_aug\COVID/165_9.jpg
1,data\train_aug\COVID/166_1.jpg
1,data\train_aug\COVID/166_10.jpg
1,data\train_aug\COVID/166_11.jpg
1,data\train_aug\COVID/166_12.jpg
1,data\train_aug\COVID/166_13.jpg
1,data\train_aug\COVID/166_14.jpg
1,data\train_aug\COVID/166_15.jpg
1,data\train_aug\COVID/166_16.jpg
1,data\train_aug\COVID/166_17.jpg
1,data\train_aug\COVID/166_18.jpg
1,data\train_aug\COVID/166_19.jpg
1,data\train_aug\COVID/166_2.jpg
1,data\train_aug\COVID/166_20.jpg
1,data\train_aug\COVID/166_3.jpg
1,data\train_aug\COVID/166_4.jpg
1,data\train_aug\COVID/166_5.jpg
1,data\train_aug\COVID/166_6.jpg
1,data\train_aug\COVID/166_7.jpg
1,data\train_aug\COVID/166_8.jpg
1,data\train_aug\COVID/166_9.jpg
1,data\train_aug\COVID/167_1.jpg
1,data\train_aug\COVID/167_10.jpg
1,data\train_aug\COVID/167_11.jpg
1,data\train_aug\COVID/167_12.jpg
1,data\train_aug\COVID/167_13.jpg
1,data\train_aug\COVID/167_14.jpg
1,data\train_aug\COVID/167_15.jpg
1,data\train_aug\COVID/167_16.jpg
1,data\train_aug\COVID/167_17.jpg
1,data\train_aug\COVID/167_18.jpg
1,data\train_aug\COVID/167_19.jpg
1,data\train_aug\COVID/167_2.jpg
1,data\train_aug\COVID/167_20.jpg
1,data\train_aug\COVID/167_3.jpg
1,data\train_aug\COVID/167_4.jpg
1,data\train_aug\COVID/167_5.jpg
1,data\train_aug\COVID/167_6.jpg
1,data\train_aug\COVID/167_7.jpg
1,data\train_aug\COVID/167_8.jpg
1,data\train_aug\COVID/167_9.jpg
1,data\train_aug\COVID/168_1.jpg
1,data\train_aug\COVID/168_10.jpg
1,data\train_aug\COVID/168_11.jpg
1,data\train_aug\COVID/168_12.jpg
1,data\train_aug\COVID/168_13.jpg
1,data\train_aug\COVID/168_14.jpg
1,data\train_aug\COVID/168_15.jpg
1,data\train_aug\COVID/168_16.jpg
1,data\train_aug\COVID/168_17.jpg
1,data\train_aug\COVID/168_18.jpg
1,data\train_aug\COVID/168_19.jpg
1,data\train_aug\COVID/168_2.jpg
1,data\train_aug\COVID/168_20.jpg
1,data\train_aug\COVID/168_3.jpg
1,data\train_aug\COVID/168_4.jpg
1,data\train_aug\COVID/168_5.jpg
1,data\train_aug\COVID/168_6.jpg
1,data\train_aug\COVID/168_7.jpg
1,data\train_aug\COVID/168_8.jpg
1,data\train_aug\COVID/168_9.jpg
1,data\train_aug\COVID/169_1.jpg
1,data\train_aug\COVID/169_10.jpg
1,data\train_aug\COVID/169_11.jpg
1,data\train_aug\COVID/169_12.jpg
1,data\train_aug\COVID/169_13.jpg
1,data\train_aug\COVID/169_14.jpg
1,data\train_aug\COVID/169_15.jpg
1,data\train_aug\COVID/169_16.jpg
1,data\train_aug\COVID/169_17.jpg
1,data\train_aug\COVID/169_18.jpg
1,data\train_aug\COVID/169_19.jpg
1,data\train_aug\COVID/169_2.jpg
1,data\train_aug\COVID/169_20.jpg
1,data\train_aug\COVID/169_3.jpg
1,data\train_aug\COVID/169_4.jpg
1,data\train_aug\COVID/169_5.jpg
1,data\train_aug\COVID/169_6.jpg
1,data\train_aug\COVID/169_7.jpg
1,data\train_aug\COVID/169_8.jpg
1,data\train_aug\COVID/169_9.jpg
1,data\train_aug\COVID/16_1.jpg
1,data\train_aug\COVID/16_10.jpg
1,data\train_aug\COVID/16_11.jpg
1,data\train_aug\COVID/16_12.jpg
1,data\train_aug\COVID/16_13.jpg
1,data\train_aug\COVID/16_14.jpg
1,data\train_aug\COVID/16_15.jpg
1,data\train_aug\COVID/16_16.jpg
1,data\train_aug\COVID/16_17.jpg
1,data\train_aug\COVID/16_18.jpg
1,data\train_aug\COVID/16_19.jpg
1,data\train_aug\COVID/16_2.jpg
1,data\train_aug\COVID/16_20.jpg
1,data\train_aug\COVID/16_3.jpg
1,data\train_aug\COVID/16_4.jpg
1,data\train_aug\COVID/16_5.jpg
1,data\train_aug\COVID/16_6.jpg
1,data\train_aug\COVID/16_7.jpg
1,data\train_aug\COVID/16_8.jpg
1,data\train_aug\COVID/16_9.jpg
1,data\train_aug\COVID/170_1.jpg
1,data\train_aug\COVID/170_10.jpg
1,data\train_aug\COVID/170_11.jpg
1,data\train_aug\COVID/170_12.jpg
1,data\train_aug\COVID/170_13.jpg
1,data\train_aug\COVID/170_14.jpg
1,data\train_aug\COVID/170_15.jpg
1,data\train_aug\COVID/170_16.jpg
1,data\train_aug\COVID/170_17.jpg
1,data\train_aug\COVID/170_18.jpg
1,data\train_aug\COVID/170_19.jpg
1,data\train_aug\COVID/170_2.jpg
1,data\train_aug\COVID/170_20.jpg
1,data\train_aug\COVID/170_3.jpg
1,data\train_aug\COVID/170_4.jpg
1,data\train_aug\COVID/170_5.jpg
1,data\train_aug\COVID/170_6.jpg
1,data\train_aug\COVID/170_7.jpg
1,data\train_aug\COVID/170_8.jpg
1,data\train_aug\COVID/170_9.jpg
1,data\train_aug\COVID/171_1.jpg
1,data\train_aug\COVID/171_10.jpg
1,data\train_aug\COVID/171_11.jpg
1,data\train_aug\COVID/171_12.jpg
1,data\train_aug\COVID/171_13.jpg
1,data\train_aug\COVID/171_14.jpg
1,data\train_aug\COVID/171_15.jpg
1,data\train_aug\COVID/171_16.jpg
1,data\train_aug\COVID/171_17.jpg
1,data\train_aug\COVID/171_18.jpg
1,data\train_aug\COVID/171_19.jpg
1,data\train_aug\COVID/171_2.jpg
1,data\train_aug\COVID/171_20.jpg
1,data\train_aug\COVID/171_3.jpg
1,data\train_aug\COVID/171_4.jpg
1,data\train_aug\COVID/171_5.jpg
1,data\train_aug\COVID/171_6.jpg
1,data\train_aug\COVID/171_7.jpg
1,data\train_aug\COVID/171_8.jpg
1,data\train_aug\COVID/171_9.jpg
1,data\train_aug\COVID/172_1.jpg
1,data\train_aug\COVID/172_10.jpg
1,data\train_aug\COVID/172_11.jpg
1,data\train_aug\COVID/172_12.jpg
1,data\train_aug\COVID/172_13.jpg
1,data\train_aug\COVID/172_14.jpg
1,data\train_aug\COVID/172_15.jpg
1,data\train_aug\COVID/172_16.jpg
1,data\train_aug\COVID/172_17.jpg
1,data\train_aug\COVID/172_18.jpg
1,data\train_aug\COVID/172_19.jpg
1,data\train_aug\COVID/172_2.jpg
1,data\train_aug\COVID/172_20.jpg
1,data\train_aug\COVID/172_3.jpg
1,data\train_aug\COVID/172_4.jpg
1,data\train_aug\COVID/172_5.jpg
1,data\train_aug\COVID/172_6.jpg
1,data\train_aug\COVID/172_7.jpg
1,data\train_aug\COVID/172_8.jpg
1,data\train_aug\COVID/172_9.jpg
1,data\train_aug\COVID/173_1.jpg
1,data\train_aug\COVID/173_10.jpg
1,data\train_aug\COVID/173_11.jpg
1,data\train_aug\COVID/173_12.jpg
1,data\train_aug\COVID/173_13.jpg
1,data\train_aug\COVID/173_14.jpg
1,data\train_aug\COVID/173_15.jpg
1,data\train_aug\COVID/173_16.jpg
1,data\train_aug\COVID/173_17.jpg
1,data\train_aug\COVID/173_18.jpg
1,data\train_aug\COVID/173_19.jpg
1,data\train_aug\COVID/173_2.jpg
1,data\train_aug\COVID/173_20.jpg
1,data\train_aug\COVID/173_3.jpg
1,data\train_aug\COVID/173_4.jpg
1,data\train_aug\COVID/173_5.jpg
1,data\train_aug\COVID/173_6.jpg
1,data\train_aug\COVID/173_7.jpg
1,data\train_aug\COVID/173_8.jpg
1,data\train_aug\COVID/173_9.jpg
1,data\train_aug\COVID/174_1.jpg
1,data\train_aug\COVID/174_10.jpg
1,data\train_aug\COVID/174_11.jpg
1,data\train_aug\COVID/174_12.jpg
1,data\train_aug\COVID/174_13.jpg
1,data\train_aug\COVID/174_14.jpg
1,data\train_aug\COVID/174_15.jpg
1,data\train_aug\COVID/174_16.jpg
1,data\train_aug\COVID/174_17.jpg
1,data\train_aug\COVID/174_18.jpg
1,data\train_aug\COVID/174_19.jpg
1,data\train_aug\COVID/174_2.jpg
1,data\train_aug\COVID/174_20.jpg
1,data\train_aug\COVID/174_3.jpg
1,data\train_aug\COVID/174_4.jpg
1,data\train_aug\COVID/174_5.jpg
1,data\train_aug\COVID/174_6.jpg
1,data\train_aug\COVID/174_7.jpg
1,data\train_aug\COVID/174_8.jpg
1,data\train_aug\COVID/174_9.jpg
1,data\train_aug\COVID/175_1.jpg
1,data\train_aug\COVID/175_10.jpg
1,data\train_aug\COVID/175_11.jpg
1,data\train_aug\COVID/175_12.jpg
1,data\train_aug\COVID/175_13.jpg
1,data\train_aug\COVID/175_14.jpg
1,data\train_aug\COVID/175_15.jpg
1,data\train_aug\COVID/175_16.jpg
1,data\train_aug\COVID/175_17.jpg
1,data\train_aug\COVID/175_18.jpg
1,data\train_aug\COVID/175_19.jpg
1,data\train_aug\COVID/175_2.jpg
1,data\train_aug\COVID/175_20.jpg
1,data\train_aug\COVID/175_3.jpg
1,data\train_aug\COVID/175_4.jpg
1,data\train_aug\COVID/175_5.jpg
1,data\train_aug\COVID/175_6.jpg
1,data\train_aug\COVID/175_7.jpg
1,data\train_aug\COVID/175_8.jpg
1,data\train_aug\COVID/175_9.jpg
1,data\train_aug\COVID/176_1.jpg
1,data\train_aug\COVID/176_10.jpg
1,data\train_aug\COVID/176_11.jpg
1,data\train_aug\COVID/176_12.jpg
1,data\train_aug\COVID/176_13.jpg
1,data\train_aug\COVID/176_14.jpg
1,data\train_aug\COVID/176_15.jpg
1,data\train_aug\COVID/176_16.jpg
1,data\train_aug\COVID/176_17.jpg
1,data\train_aug\COVID/176_18.jpg
1,data\train_aug\COVID/176_19.jpg
1,data\train_aug\COVID/176_2.jpg
1,data\train_aug\COVID/176_20.jpg
1,data\train_aug\COVID/176_3.jpg
1,data\train_aug\COVID/176_4.jpg
1,data\train_aug\COVID/176_5.jpg
1,data\train_aug\COVID/176_6.jpg
1,data\train_aug\COVID/176_7.jpg
1,data\train_aug\COVID/176_8.jpg
1,data\train_aug\COVID/176_9.jpg
1,data\train_aug\COVID/177_1.jpg
1,data\train_aug\COVID/177_10.jpg
1,data\train_aug\COVID/177_11.jpg
1,data\train_aug\COVID/177_12.jpg
1,data\train_aug\COVID/177_13.jpg
1,data\train_aug\COVID/177_14.jpg
1,data\train_aug\COVID/177_15.jpg
1,data\train_aug\COVID/177_16.jpg
1,data\train_aug\COVID/177_17.jpg
1,data\train_aug\COVID/177_18.jpg
1,data\train_aug\COVID/177_19.jpg
1,data\train_aug\COVID/177_2.jpg
1,data\train_aug\COVID/177_20.jpg
1,data\train_aug\COVID/177_3.jpg
1,data\train_aug\COVID/177_4.jpg
1,data\train_aug\COVID/177_5.jpg
1,data\train_aug\COVID/177_6.jpg
1,data\train_aug\COVID/177_7.jpg
1,data\train_aug\COVID/177_8.jpg
1,data\train_aug\COVID/177_9.jpg
1,data\train_aug\COVID/178_1.jpg
1,data\train_aug\COVID/178_10.jpg
1,data\train_aug\COVID/178_11.jpg
1,data\train_aug\COVID/178_12.jpg
1,data\train_aug\COVID/178_13.jpg
1,data\train_aug\COVID/178_14.jpg
1,data\train_aug\COVID/178_15.jpg
1,data\train_aug\COVID/178_16.jpg
1,data\train_aug\COVID/178_17.jpg
1,data\train_aug\COVID/178_18.jpg
1,data\train_aug\COVID/178_19.jpg
1,data\train_aug\COVID/178_2.jpg
1,data\train_aug\COVID/178_20.jpg
1,data\train_aug\COVID/178_3.jpg
1,data\train_aug\COVID/178_4.jpg
1,data\train_aug\COVID/178_5.jpg
1,data\train_aug\COVID/178_6.jpg
1,data\train_aug\COVID/178_7.jpg
1,data\train_aug\COVID/178_8.jpg
1,data\train_aug\COVID/178_9.jpg
1,data\train_aug\COVID/179_1.jpg
1,data\train_aug\COVID/179_10.jpg
1,data\train_aug\COVID/179_11.jpg
1,data\train_aug\COVID/179_12.jpg
1,data\train_aug\COVID/179_13.jpg
1,data\train_aug\COVID/179_14.jpg
1,data\train_aug\COVID/179_15.jpg
1,data\train_aug\COVID/179_16.jpg
1,data\train_aug\COVID/179_17.jpg
1,data\train_aug\COVID/179_18.jpg
1,data\train_aug\COVID/179_19.jpg
1,data\train_aug\COVID/179_2.jpg
1,data\train_aug\COVID/179_20.jpg
1,data\train_aug\COVID/179_3.jpg
1,data\train_aug\COVID/179_4.jpg
1,data\train_aug\COVID/179_5.jpg
1,data\train_aug\COVID/179_6.jpg
1,data\train_aug\COVID/179_7.jpg
1,data\train_aug\COVID/179_8.jpg
1,data\train_aug\COVID/179_9.jpg
1,data\train_aug\COVID/17_1.jpg
1,data\train_aug\COVID/17_10.jpg
1,data\train_aug\COVID/17_11.jpg
1,data\train_aug\COVID/17_12.jpg
1,data\train_aug\COVID/17_13.jpg
1,data\train_aug\COVID/17_14.jpg
1,data\train_aug\COVID/17_15.jpg
1,data\train_aug\COVID/17_16.jpg
1,data\train_aug\COVID/17_17.jpg
1,data\train_aug\COVID/17_18.jpg
1,data\train_aug\COVID/17_19.jpg
1,data\train_aug\COVID/17_2.jpg
1,data\train_aug\COVID/17_20.jpg
1,data\train_aug\COVID/17_3.jpg
1,data\train_aug\COVID/17_4.jpg
1,data\train_aug\COVID/17_5.jpg
1,data\train_aug\COVID/17_6.jpg
1,data\train_aug\COVID/17_7.jpg
1,data\train_aug\COVID/17_8.jpg
1,data\train_aug\COVID/17_9.jpg
1,data\train_aug\COVID/180_1.jpg
1,data\train_aug\COVID/180_10.jpg
1,data\train_aug\COVID/180_11.jpg
1,data\train_aug\COVID/180_12.jpg
1,data\train_aug\COVID/180_13.jpg
1,data\train_aug\COVID/180_14.jpg
1,data\train_aug\COVID/180_15.jpg
1,data\train_aug\COVID/180_16.jpg
1,data\train_aug\COVID/180_17.jpg
1,data\train_aug\COVID/180_18.jpg
1,data\train_aug\COVID/180_19.jpg
1,data\train_aug\COVID/180_2.jpg
1,data\train_aug\COVID/180_20.jpg
1,data\train_aug\COVID/180_3.jpg
1,data\train_aug\COVID/180_4.jpg
1,data\train_aug\COVID/180_5.jpg
1,data\train_aug\COVID/180_6.jpg
1,data\train_aug\COVID/180_7.jpg
1,data\train_aug\COVID/180_8.jpg
1,data\train_aug\COVID/180_9.jpg
1,data\train_aug\COVID/181_1.jpg
1,data\train_aug\COVID/181_10.jpg
1,data\train_aug\COVID/181_11.jpg
1,data\train_aug\COVID/181_12.jpg
1,data\train_aug\COVID/181_13.jpg
1,data\train_aug\COVID/181_14.jpg
1,data\train_aug\COVID/181_15.jpg
1,data\train_aug\COVID/181_16.jpg
1,data\train_aug\COVID/181_17.jpg
1,data\train_aug\COVID/181_18.jpg
1,data\train_aug\COVID/181_19.jpg
1,data\train_aug\COVID/181_2.jpg
1,data\train_aug\COVID/181_20.jpg
1,data\train_aug\COVID/181_3.jpg
1,data\train_aug\COVID/181_4.jpg
1,data\train_aug\COVID/181_5.jpg
1,data\train_aug\COVID/181_6.jpg
1,data\train_aug\COVID/181_7.jpg
1,data\train_aug\COVID/181_8.jpg
1,data\train_aug\COVID/181_9.jpg
1,data\train_aug\COVID/182_1.jpg
1,data\train_aug\COVID/182_10.jpg
1,data\train_aug\COVID/182_11.jpg
1,data\train_aug\COVID/182_12.jpg
1,data\train_aug\COVID/182_13.jpg
1,data\train_aug\COVID/182_14.jpg
1,data\train_aug\COVID/182_15.jpg
1,data\train_aug\COVID/182_16.jpg
1,data\train_aug\COVID/182_17.jpg
1,data\train_aug\COVID/182_18.jpg
1,data\train_aug\COVID/182_19.jpg
1,data\train_aug\COVID/182_2.jpg
1,data\train_aug\COVID/182_20.jpg
1,data\train_aug\COVID/182_3.jpg
1,data\train_aug\COVID/182_4.jpg
1,data\train_aug\COVID/182_5.jpg
1,data\train_aug\COVID/182_6.jpg
1,data\train_aug\COVID/182_7.jpg
1,data\train_aug\COVID/182_8.jpg
1,data\train_aug\COVID/182_9.jpg
1,data\train_aug\COVID/183_1.jpg
1,data\train_aug\COVID/183_10.jpg
1,data\train_aug\COVID/183_11.jpg
1,data\train_aug\COVID/183_12.jpg
1,data\train_aug\COVID/183_13.jpg
1,data\train_aug\COVID/183_14.jpg
1,data\train_aug\COVID/183_15.jpg
1,data\train_aug\COVID/183_16.jpg
1,data\train_aug\COVID/183_17.jpg
1,data\train_aug\COVID/183_18.jpg
1,data\train_aug\COVID/183_19.jpg
1,data\train_aug\COVID/183_2.jpg
1,data\train_aug\COVID/183_20.jpg
1,data\train_aug\COVID/183_3.jpg
1,data\train_aug\COVID/183_4.jpg
1,data\train_aug\COVID/183_5.jpg
1,data\train_aug\COVID/183_6.jpg
1,data\train_aug\COVID/183_7.jpg
1,data\train_aug\COVID/183_8.jpg
1,data\train_aug\COVID/183_9.jpg
1,data\train_aug\COVID/184_1.jpg
1,data\train_aug\COVID/184_10.jpg
1,data\train_aug\COVID/184_11.jpg
1,data\train_aug\COVID/184_12.jpg
1,data\train_aug\COVID/184_13.jpg
1,data\train_aug\COVID/184_14.jpg
1,data\train_aug\COVID/184_15.jpg
1,data\train_aug\COVID/184_16.jpg
1,data\train_aug\COVID/184_17.jpg
1,data\train_aug\COVID/184_18.jpg
1,data\train_aug\COVID/184_19.jpg
1,data\train_aug\COVID/184_2.jpg
1,data\train_aug\COVID/184_20.jpg
1,data\train_aug\COVID/184_3.jpg
1,data\train_aug\COVID/184_4.jpg
1,data\train_aug\COVID/184_5.jpg
1,data\train_aug\COVID/184_6.jpg
1,data\train_aug\COVID/184_7.jpg
1,data\train_aug\COVID/184_8.jpg
1,data\train_aug\COVID/184_9.jpg
1,data\train_aug\COVID/185_1.jpg
1,data\train_aug\COVID/185_10.jpg
1,data\train_aug\COVID/185_11.jpg
1,data\train_aug\COVID/185_12.jpg
1,data\train_aug\COVID/185_13.jpg
1,data\train_aug\COVID/185_14.jpg
1,data\train_aug\COVID/185_15.jpg
1,data\train_aug\COVID/185_16.jpg
1,data\train_aug\COVID/185_17.jpg
1,data\train_aug\COVID/185_18.jpg
1,data\train_aug\COVID/185_19.jpg
1,data\train_aug\COVID/185_2.jpg
1,data\train_aug\COVID/185_20.jpg
1,data\train_aug\COVID/185_3.jpg
1,data\train_aug\COVID/185_4.jpg
1,data\train_aug\COVID/185_5.jpg
1,data\train_aug\COVID/185_6.jpg
1,data\train_aug\COVID/185_7.jpg
1,data\train_aug\COVID/185_8.jpg
1,data\train_aug\COVID/185_9.jpg
1,data\train_aug\COVID/186_1.jpg
1,data\train_aug\COVID/186_10.jpg
1,data\train_aug\COVID/186_11.jpg
1,data\train_aug\COVID/186_12.jpg
1,data\train_aug\COVID/186_13.jpg
1,data\train_aug\COVID/186_14.jpg
1,data\train_aug\COVID/186_15.jpg
1,data\train_aug\COVID/186_16.jpg
1,data\train_aug\COVID/186_17.jpg
1,data\train_aug\COVID/186_18.jpg
1,data\train_aug\COVID/186_19.jpg
1,data\train_aug\COVID/186_2.jpg
1,data\train_aug\COVID/186_20.jpg
1,data\train_aug\COVID/186_3.jpg
1,data\train_aug\COVID/186_4.jpg
1,data\train_aug\COVID/186_5.jpg
1,data\train_aug\COVID/186_6.jpg
1,data\train_aug\COVID/186_7.jpg
1,data\train_aug\COVID/186_8.jpg
1,data\train_aug\COVID/186_9.jpg
1,data\train_aug\COVID/187_1.jpg
1,data\train_aug\COVID/187_10.jpg
1,data\train_aug\COVID/187_11.jpg
1,data\train_aug\COVID/187_12.jpg
1,data\train_aug\COVID/187_13.jpg
1,data\train_aug\COVID/187_14.jpg
1,data\train_aug\COVID/187_15.jpg
1,data\train_aug\COVID/187_16.jpg
1,data\train_aug\COVID/187_17.jpg
1,data\train_aug\COVID/187_18.jpg
1,data\train_aug\COVID/187_19.jpg
1,data\train_aug\COVID/187_2.jpg
1,data\train_aug\COVID/187_20.jpg
1,data\train_aug\COVID/187_3.jpg
1,data\train_aug\COVID/187_4.jpg
1,data\train_aug\COVID/187_5.jpg
1,data\train_aug\COVID/187_6.jpg
1,data\train_aug\COVID/187_7.jpg
1,data\train_aug\COVID/187_8.jpg
1,data\train_aug\COVID/187_9.jpg
1,data\train_aug\COVID/188_1.jpg
1,data\train_aug\COVID/188_10.jpg
1,data\train_aug\COVID/188_11.jpg
1,data\train_aug\COVID/188_12.jpg
1,data\train_aug\COVID/188_13.jpg
1,data\train_aug\COVID/188_14.jpg
1,data\train_aug\COVID/188_15.jpg
1,data\train_aug\COVID/188_16.jpg
1,data\train_aug\COVID/188_17.jpg
1,data\train_aug\COVID/188_18.jpg
1,data\train_aug\COVID/188_19.jpg
1,data\train_aug\COVID/188_2.jpg
1,data\train_aug\COVID/188_20.jpg
1,data\train_aug\COVID/188_3.jpg
1,data\train_aug\COVID/188_4.jpg
1,data\train_aug\COVID/188_5.jpg
1,data\train_aug\COVID/188_6.jpg
1,data\train_aug\COVID/188_7.jpg
1,data\train_aug\COVID/188_8.jpg
1,data\train_aug\COVID/188_9.jpg
1,data\train_aug\COVID/189_1.jpg
1,data\train_aug\COVID/189_10.jpg
1,data\train_aug\COVID/189_11.jpg
1,data\train_aug\COVID/189_12.jpg
1,data\train_aug\COVID/189_13.jpg
1,data\train_aug\COVID/189_14.jpg
1,data\train_aug\COVID/189_15.jpg
1,data\train_aug\COVID/189_16.jpg
1,data\train_aug\COVID/189_17.jpg
1,data\train_aug\COVID/189_18.jpg
1,data\train_aug\COVID/189_19.jpg
1,data\train_aug\COVID/189_2.jpg
1,data\train_aug\COVID/189_20.jpg
1,data\train_aug\COVID/189_3.jpg
1,data\train_aug\COVID/189_4.jpg
1,data\train_aug\COVID/189_5.jpg
1,data\train_aug\COVID/189_6.jpg
1,data\train_aug\COVID/189_7.jpg
1,data\train_aug\COVID/189_8.jpg
1,data\train_aug\COVID/189_9.jpg
1,data\train_aug\COVID/18_1.jpg
1,data\train_aug\COVID/18_10.jpg
1,data\train_aug\COVID/18_11.jpg
1,data\train_aug\COVID/18_12.jpg
1,data\train_aug\COVID/18_13.jpg
1,data\train_aug\COVID/18_14.jpg
1,data\train_aug\COVID/18_15.jpg
1,data\train_aug\COVID/18_16.jpg
1,data\train_aug\COVID/18_17.jpg
1,data\train_aug\COVID/18_18.jpg
1,data\train_aug\COVID/18_19.jpg
1,data\train_aug\COVID/18_2.jpg
1,data\train_aug\COVID/18_20.jpg
1,data\train_aug\COVID/18_3.jpg
1,data\train_aug\COVID/18_4.jpg
1,data\train_aug\COVID/18_5.jpg
1,data\train_aug\COVID/18_6.jpg
1,data\train_aug\COVID/18_7.jpg
